mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_var,mfcc_2_var,mfcc_3_var,mfcc_4_var,mfcc_5_var,mfcc_6_var,mfcc_7_var,mfcc_8_var,mfcc_9_var,mfcc_10_var,mfcc_11_var,mfcc_12_var,mfcc_13_var,spec_centroid_mean,spec_centroid_var,spec_bandwidth_mean,spec_bandwidth_var,rolloff_mean,rolloff_var,flux_mean,flux_var,flatness_mean,flatness_var,zcr_mean,zcr_var,rms_mean,rms_var,is_insecta
-490.218,-35.654,-76.896,-88.894,-26.473,-35.145,-24.518,-6.778,-0.003,13.228,-6.279,8.045,5.171,38242.912,1768.549,2428.344,2674.206,433.172,468.771,196.67,38.529,28.77,62.478,29.993,37.364,30.939,7933.37,13029981.661,3589.751,206277.253,11378.095,11018765.069,0.818,0.402,0.067,0.013,0.467,0.076,0.025,0.001,True
-349.294,-76.882,-88.112,-110.183,-49.642,-30.638,-42.48,-6.126,3.346,2.778,2.543,5.067,7.744,829.281,1357.467,894.197,584.3,595.828,428.858,206.748,48.798,47.382,102.378,108.943,69.21,62.383,8886.027,9747073.238,3538.599,104102.715,11978.335,7560650.01,0.953,0.148,0.018,0.0,0.552,0.058,0.036,0.001,True
-336.328,-87.499,-86.535,-98.239,-66.169,-13.976,-52.547,-3.84,9.03,-5.266,12.862,-0.223,10.949,719.129,1403.197,740.491,302.705,221.54,213.315,135.051,34.828,40.548,76.071,76.11,65.313,55.047,8322.924,6070540.631,3504.681,57304.944,11994.609,6188346.095,0.938,0.092,0.02,0.0,0.512,0.035,0.035,0.001,True
-376.321,-44.999,-106.89,-112.369,-36.041,-52.552,-29.472,-13.051,-3.116,13.546,-6.883,12.421,5.35,756.397,1147.321,784.536,508.524,215.346,143.109,57.174,30.844,32.795,23.807,23.9,39.645,39.622,7878.397,12315193.085,3993.909,238383.706,11549.321,10689650.722,0.915,0.166,0.016,0.0,0.472,0.086,0.021,0.0,True
-381.801,-49.154,-106.716,-118.445,-33.768,-54.266,-30.973,-14.006,-4.853,14.187,-9.835,11.475,6.433,586.336,1223.421,816.676,566.449,276.989,142.132,42.973,26.235,24.493,18.82,19.748,22.925,27.909,8415.672,13202830.827,3914.07,261281.508,11646.016,13027157.123,0.895,0.071,0.011,0.0,0.518,0.086,0.023,0.0,True
-379.797,-49.983,-105.987,-120.196,-34.606,-55.419,-30.182,-12.135,-4.326,13.376,-7.389,11.734,3.771,584.564,1174.111,827.177,502.996,228.689,115.671,46.722,20.064,19.932,21.247,19.802,29.844,44.562,8464.996,13254945.374,3910.613,176651.647,11807.009,11049384.533,0.89,0.083,0.012,0.0,0.521,0.088,0.024,0.0,True
-379.676,-49.391,-99.761,-114.111,-38.307,-54.211,-23.689,-10.475,-7.577,11.266,-2.405,13.434,1.78,676.334,1104.682,811.132,470.908,259.033,108.119,48.205,21.843,19.56,18.365,22.358,30.033,31.689,8497.236,13048998.89,3898.552,95769.634,12213.558,6137958.52,0.894,0.09,0.019,0.0,0.518,0.094,0.024,0.0,True
-387.856,-38.01,-111.89,-106.832,-48.028,-48.909,-26.696,-8.101,-9.87,10.414,-2.651,13.029,1.789,964.024,1501.37,1182.469,651.325,353.527,136.593,69.981,26.024,25.616,32.73,22.625,30.561,36.518,6902.028,13967438.497,3616.011,232250.442,10563.349,10380483.474,0.939,0.223,0.023,0.0,0.381,0.088,0.02,0.0,True
-369.949,-49.868,-92.577,-116.573,-29.364,-52.587,-21.199,-7.931,-5.822,13.87,-3.528,14.619,1.609,914.841,1586.435,1232.109,630.719,285.222,105.854,50.021,28.165,36.412,24.829,34.37,37.22,47.495,8699.194,15096673.854,3545.434,272104.061,11980.631,9407991.767,0.897,0.122,0.014,0.0,0.527,0.096,0.035,0.001,True
-365.823,-50.151,-91.644,-117.258,-25.188,-51.552,-27.517,-10.601,-4.051,15.41,-8.111,10.717,4.789,1019.698,1555.855,1163.317,664.221,294.99,132.595,46.49,49.606,46.609,36.556,39.352,35.909,38.168,8847.257,15086873.569,3547.288,257050.403,11823.283,12525715.838,0.904,0.125,0.011,0.0,0.531,0.091,0.039,0.001,True
-375.996,-39.459,-109.895,-107.291,-37.664,-46.793,-28.967,-10.125,-0.487,14.123,-4.708,10.429,6.29,917.756,1583.052,1064.972,634.235,288.19,135.319,57.478,36.873,27.674,25.535,18.191,26.704,32.72,7201.779,14883687.703,3617.386,237138.664,10439.896,13107408.333,0.924,0.11,0.014,0.0,0.41,0.091,0.025,0.0,True
-365.383,-52.423,-93.806,-114.217,-33.307,-49.47,-27.994,-9.648,0.295,15.947,-4.644,11.31,5.115,1059.691,1841.25,1306.472,802.115,417.324,155.068,68.353,37.423,30.024,25.778,20.423,36.788,28.442,8436.146,16702007.116,3382.807,196122.482,11483.327,11784594.33,0.96,0.222,0.014,0.0,0.495,0.1,0.042,0.001,True
-376.614,-43.545,-100.299,-109.667,-34.895,-45.592,-27.295,-8.25,-0.22,15.756,-5.255,11.241,6.005,1070.139,1868.428,1501.646,822.694,422.354,142.285,48.96,37.181,21.745,19.258,22.791,22.766,24.352,7729.884,17073965.771,3382.68,288197.721,10708.017,14532690.91,0.914,0.122,0.012,0.0,0.445,0.098,0.035,0.001,True
-377.132,-48.3,-111.503,-115.604,-36.076,-53.107,-32.49,-11.461,-5.516,13.25,-10.141,10.952,4.626,912.766,1578.69,1124.487,585.16,251.339,91.686,42.729,23.2,22.114,20.417,21.14,26.359,36.831,7783.403,15095306.496,3667.154,230962.074,10865.615,15984627.003,0.89,0.093,0.009,0.0,0.46,0.089,0.026,0.0,True
-370.082,-55.535,-100.49,-118.583,-34.443,-52.519,-31.963,-13.358,-4.672,13.375,-10.048,10.217,3.659,755.075,1576.897,872.269,577.233,249.158,92.506,42.177,35.298,26.854,31.566,18.995,34.713,19.778,8527.087,14060727.924,3742.455,150083.584,11976.587,9535894.326,0.906,0.16,0.013,0.0,0.506,0.09,0.031,0.0,True
-377.862,-51.29,-100.324,-118.808,-33.053,-52.132,-28.306,-11.836,-1.832,16.03,-9.736,12.319,3.619,784.946,1427.488,1009.578,640.443,266.432,124.381,46.762,29.055,27.097,19.146,19.954,23.822,23.209,8329.878,14881030.962,3711.279,203953.764,11988.419,8771783.926,0.909,0.102,0.011,0.0,0.483,0.093,0.031,0.001,True
-380.665,-51.087,-101.671,-119.023,-32.806,-52.569,-29.663,-12.807,-3.97,15.064,-10.4,10.17,2.085,726.944,1309.925,879.732,603.797,269.103,115.9,34.264,26.914,19.594,19.199,16.587,27.482,21.39,8428.953,14061572.802,3814.983,190421.314,12112.37,9063127.51,0.917,0.091,0.011,0.0,0.499,0.09,0.027,0.0,True
-375.959,-50.651,-97.146,-116.855,-31.538,-51.601,-28.352,-10.574,-1.05,16.308,-9.155,11.23,2.51,738.405,1360.995,988.65,669.944,293.576,118.869,35.585,31.426,32.952,18.376,16.944,16.456,20.536,8428.278,14145364.974,3762.499,250731.122,12352.236,6972453.19,0.919,0.102,0.011,0.0,0.487,0.09,0.032,0.001,True
-507.643,-32.638,-81.344,-82.7,-30.559,-34.141,-22.975,-6.882,1.629,11.973,-5.504,8.611,2.313,37879.584,1232.132,2067.063,2368.001,474.944,486.156,169.159,40.142,29.394,47.644,27.967,39.348,24.49,7351.714,8840083.769,4008.16,190993.1,12136.631,3865079.586,0.775,0.4,0.072,0.012,0.407,0.062,0.016,0.0,True
-484.339,-15.835,-69.718,-73.484,-21.299,-29.51,-18.02,-3.824,2.072,14.724,-4.035,6.292,5.402,24671.832,1918.749,1864.239,2246.05,354.915,363.122,126.877,50.863,87.354,98.496,28.915,62.62,38.23,7162.61,12270496.264,3635.922,265448.325,10852.636,11754290.614,0.87,0.687,0.066,0.012,0.412,0.073,0.019,0.001,True
-449.946,-45.137,-133.211,-64.887,-88.518,5.414,-22.356,6.165,20.999,8.093,11.767,17.947,-14.275,4744.213,77.868,485.098,130.216,237.488,19.626,31.133,14.659,32.581,22.132,19.605,19.551,22.602,5056.542,326707.715,3035.511,73809.449,7613.369,863695.862,0.926,1.693,0.026,0.002,0.305,0.003,0.006,0.0,False
-456.98,-64.819,-160.461,-85.075,-110.32,-9.833,-38.792,-3.015,7.36,4.35,3.809,17.776,-17.594,25.52,43.809,43.34,29.344,31.07,16.865,16.743,11.929,13.215,11.732,10.881,10.115,11.347,4856.064,9609.107,3092.729,1615.632,7588.409,18980.898,0.86,0.04,0.021,0.0,0.278,0.0,0.004,0.0,False
-441.168,-48.992,-140.284,-68.18,-93.894,3.8,-24.098,5.582,20.34,7.975,12.176,19.448,-15.261,20.455,31.705,28.968,22.819,24.479,20.055,11.73,10.754,15.293,17.46,11.997,11.881,17.664,4971.123,55429.669,2986.126,34636.941,7409.645,65861.206,0.839,0.048,0.017,0.0,0.302,0.002,0.006,0.0,False
-451.545,-60.271,-153.914,-79.588,-106.09,-5.353,-34.128,-1.061,11.624,5.135,6.682,18.382,-16.847,38.491,81.62,78.906,49.945,49.215,26.199,18.504,13.264,15.873,15.2,12.516,11.925,11.282,4912.824,15161.22,3043.655,6750.472,7494.409,32696.064,0.869,0.04,0.019,0.0,0.292,0.001,0.005,0.0,False
-449.886,-56.545,-150.712,-78.191,-102.495,-3.981,-32.011,1.344,12.64,7.411,7.785,18.993,-14.985,28.503,67.719,54.648,42.141,34.878,19.754,13.446,12.032,10.326,13.352,11.484,11.051,11.218,4844.66,10464.378,3088.75,1762.767,7580.671,20218.19,0.842,0.037,0.02,0.0,0.278,0.0,0.004,0.0,False
-448.498,-60.474,-155.28,-83.155,-108.179,-8.903,-36.523,-1.607,8.102,4.732,4.957,17.525,-16.395,18.995,38.444,39.514,36.996,28.354,17.542,16.122,12.057,13.669,10.879,10.696,11.043,11.327,4853.012,8072.382,3112.558,2085.071,7619.908,20400.765,0.851,0.039,0.021,0.0,0.273,0.0,0.005,0.0,False
-430.238,-42.0,-131.465,-62.599,-89.019,7.735,-19.074,6.823,22.167,7.907,11.381,18.396,-15.656,17.938,35.115,24.045,24.882,25.144,19.631,9.086,12.097,16.948,18.84,10.863,9.412,18.901,4982.212,63778.849,2992.339,55938.988,7446.885,80788.769,0.824,0.046,0.018,0.0,0.299,0.001,0.006,0.0,False
-453.099,-63.967,-158.74,-85.309,-110.78,-10.422,-38.401,-3.187,6.989,3.941,3.337,17.94,-17.082,19.009,43.961,47.382,34.665,32.854,20.289,19.443,10.576,11.569,12.965,12.75,10.445,11.338,4867.073,9061.873,3108.278,1916.678,7614.018,19337.316,0.857,0.04,0.021,0.0,0.276,0.0,0.005,0.0,False
-436.167,-47.893,-138.381,-68.471,-94.836,3.772,-22.972,4.908,19.875,7.552,10.504,19.415,-15.165,21.029,38.091,30.194,26.82,32.298,20.209,11.1,17.36,19.377,17.334,11.292,12.411,16.756,4970.708,49188.07,3005.789,38850.22,7440.645,85968.949,0.836,0.04,0.018,0.0,0.3,0.001,0.006,0.0,False
-485.011,-39.668,-126.558,-60.868,-84.635,7.69,-18.919,6.95,21.218,7.417,11.235,17.519,-14.152,8432.353,217.359,638.987,182.443,330.055,35.271,57.194,22.015,32.384,23.193,19.01,30.931,21.304,5058.444,291184.478,3062.828,78910.642,7676.468,862349.115,0.878,2.228,0.029,0.002,0.303,0.003,0.005,0.0,False
-419.788,-52.64,-90.147,-45.634,-43.45,7.2,-32.252,24.839,8.713,-3.756,20.748,10.205,-16.267,55.694,20.703,8.875,18.615,30.647,27.896,13.014,18.758,18.555,31.134,16.855,13.734,20.563,6217.227,29982.268,3290.171,208642.189,9597.694,784804.516,0.792,0.048,0.039,0.0,0.372,0.001,0.01,0.0,False
-459.826,-87.453,-132.168,-85.307,-75.036,-19.468,-64.622,11.937,-13.46,-13.407,12.372,10.402,-22.667,25.512,28.319,36.16,49.394,30.208,19.85,25.331,13.636,10.249,16.623,14.324,10.083,15.491,6203.917,7853.106,3523.405,2851.328,10094.0,20288.57,0.861,0.042,0.051,0.0,0.36,0.0,0.004,0.0,False
-412.958,-44.586,-79.12,-34.382,-34.333,11.786,-24.788,24.763,9.519,-3.249,17.19,6.971,-17.082,18.128,23.044,10.038,17.755,26.226,27.839,10.269,11.591,23.182,28.223,10.395,10.416,24.426,6227.905,11095.418,3307.7,280619.34,9717.752,822779.43,0.766,0.041,0.043,0.0,0.367,0.0,0.012,0.001,False
-425.546,-54.545,-90.999,-46.119,-41.168,6.062,-31.016,24.515,6.913,-1.849,18.889,10.39,-15.246,20.15,18.307,15.133,20.638,19.157,16.065,8.717,11.906,13.838,15.075,9.671,10.034,16.572,6223.181,7991.031,3454.498,79721.491,9993.061,314538.357,0.775,0.037,0.049,0.0,0.363,0.0,0.006,0.0,False
-422.725,-53.439,-89.314,-44.481,-41.209,7.95,-29.738,24.281,8.721,-3.008,19.012,10.734,-16.91,21.944,19.075,7.831,18.234,25.057,23.821,12.387,16.216,27.199,21.266,9.683,13.455,23.421,6213.917,7435.66,3333.133,224041.708,9747.953,832428.762,0.783,0.04,0.043,0.0,0.366,0.0,0.009,0.0,False
-447.684,-76.278,-116.274,-68.84,-61.184,-7.866,-48.727,19.314,-1.503,-5.853,18.088,13.21,-16.1,43.254,34.087,31.543,44.812,24.481,20.987,30.563,12.421,12.349,18.964,16.834,12.989,14.496,6223.468,12122.055,3469.151,24251.383,10008.886,106241.555,0.852,0.074,0.05,0.0,0.366,0.0,0.004,0.0,False
-449.985,-45.096,-133.189,-64.971,-88.541,5.459,-22.318,6.183,20.98,8.047,11.72,18.063,-14.277,4747.87,77.002,485.984,131.269,237.661,19.701,30.629,14.449,32.417,21.699,19.19,19.399,22.424,5055.431,323531.355,3036.125,73575.711,7614.816,857397.727,0.925,1.697,0.025,0.002,0.304,0.003,0.006,0.0,False
-456.904,-64.76,-160.521,-85.09,-110.324,-9.825,-38.835,-3.043,7.358,4.309,3.797,17.769,-17.568,25.381,42.959,43.353,29.206,30.736,16.427,16.418,11.338,13.609,11.523,10.533,10.312,11.559,4855.711,9741.181,3092.644,1678.712,7589.756,19307.821,0.861,0.04,0.021,0.0,0.279,0.0,0.004,0.0,False
-441.093,-48.952,-140.286,-68.26,-93.925,3.786,-24.107,5.564,20.261,7.931,12.253,19.41,-15.285,20.137,31.53,28.647,23.023,24.621,19.623,12.03,11.008,15.467,17.206,11.604,12.05,17.797,4969.883,55530.894,2986.446,34851.436,7408.097,65062.015,0.838,0.047,0.017,0.0,0.303,0.001,0.006,0.0,False
-451.573,-60.337,-153.881,-79.506,-106.123,-5.338,-34.165,-1.044,11.59,5.21,6.681,18.447,-16.871,36.941,80.94,78.49,50.125,49.897,27.087,17.897,13.053,16.02,15.14,12.665,12.332,11.74,4915.08,14808.269,3043.468,6865.93,7495.607,30879.701,0.868,0.04,0.019,0.0,0.292,0.001,0.005,0.0,False
-449.89,-56.499,-150.771,-78.138,-102.531,-4.011,-31.974,1.324,12.669,7.401,7.787,18.998,-15.003,27.93,68.392,54.594,41.899,34.823,19.695,13.315,12.101,10.671,13.148,11.339,10.957,11.334,4843.955,10542.669,3087.832,1766.361,7577.326,20154.614,0.843,0.037,0.02,0.0,0.278,0.0,0.004,0.0,False
-448.511,-60.441,-155.25,-83.136,-108.103,-8.774,-36.529,-1.606,8.168,4.727,4.983,17.586,-16.388,19.281,40.071,38.675,38.331,27.795,17.976,15.517,12.261,13.674,11.079,10.741,11.141,11.608,4852.863,8265.066,3112.443,2082.713,7619.209,20293.319,0.852,0.04,0.021,0.0,0.273,0.0,0.005,0.0,False
-430.258,-41.994,-131.365,-62.674,-89.024,7.696,-19.112,6.872,22.206,7.853,11.383,18.396,-15.681,17.047,35.455,23.626,25.186,25.039,19.63,9.106,12.267,17.519,19.178,10.826,9.689,18.955,4982.745,64499.504,2993.237,55899.463,7450.529,82294.392,0.823,0.045,0.018,0.0,0.298,0.001,0.006,0.0,False
-453.173,-63.975,-158.752,-85.372,-110.877,-10.292,-38.386,-3.246,6.948,3.993,3.38,17.886,-17.033,18.197,40.941,46.335,32.67,30.783,19.712,18.545,10.66,11.266,12.486,12.496,10.135,11.612,4866.528,9262.824,3108.163,1867.62,7617.612,19699.745,0.858,0.041,0.022,0.0,0.276,0.0,0.005,0.0,False
-436.239,-47.912,-138.345,-68.456,-94.85,3.756,-22.978,4.894,19.823,7.571,10.607,19.377,-15.242,20.938,37.066,29.75,25.904,31.847,19.985,11.163,17.399,19.526,16.805,11.08,12.458,16.642,4971.465,49366.954,3005.99,38588.947,7442.891,86176.754,0.838,0.04,0.018,0.0,0.3,0.001,0.006,0.0,False
-484.997,-39.588,-126.572,-60.838,-84.624,7.688,-18.909,6.906,21.133,7.377,11.206,17.604,-14.134,8449.006,217.411,643.478,183.767,330.754,35.399,58.486,21.845,31.791,23.047,18.575,30.2,21.181,5057.657,292395.117,3061.748,78157.279,7674.521,864423.193,0.874,2.237,0.028,0.002,0.303,0.003,0.005,0.0,False
-383.033,-56.462,-106.596,-49.546,-47.916,-27.964,-1.716,-7.0,6.122,9.862,0.483,22.352,-5.407,743.868,84.882,71.483,51.457,60.019,42.954,27.428,32.106,42.008,38.325,19.794,24.953,32.173,6211.379,62530.802,4046.471,163429.018,11725.639,1288104.0,1.01,1.083,0.069,0.003,0.336,0.001,0.009,0.0,False
-384.674,-63.944,-116.047,-58.445,-56.508,-35.004,-7.119,-9.218,1.261,9.686,-2.059,22.753,-5.92,117.879,57.889,43.012,45.57,58.68,27.409,23.768,33.985,44.097,23.184,21.375,39.84,28.887,6218.394,96124.16,4086.649,97068.14,11793.181,854403.661,0.948,0.137,0.069,0.001,0.336,0.001,0.008,0.0,False
-383.023,-56.54,-107.603,-52.527,-49.165,-31.55,-5.363,-6.391,4.494,9.198,-0.021,22.161,-4.749,105.272,62.449,30.681,32.526,54.17,38.371,26.33,29.138,42.216,36.523,18.683,23.183,24.72,6232.75,49428.745,4116.703,128637.104,11857.728,953890.588,0.935,0.088,0.069,0.0,0.337,0.001,0.008,0.0,False
-380.7,-56.942,-111.112,-53.466,-54.115,-34.89,-6.206,-9.696,2.256,8.562,-0.887,23.781,-5.143,269.981,100.7,34.55,58.044,67.607,45.27,31.445,38.577,50.026,33.659,33.641,52.452,39.028,6087.807,142135.899,4021.384,145264.214,11562.75,1391842.521,0.987,0.347,0.062,0.001,0.323,0.002,0.009,0.0,False
-520.461,-60.555,-109.792,-67.283,-73.564,-40.829,-30.802,-14.438,-20.074,0.998,-14.892,1.876,-9.38,1839.391,105.789,91.398,97.093,56.615,34.7,46.181,30.432,30.293,29.0,22.964,22.484,32.139,6303.658,74796.481,4182.538,24846.844,11827.476,133271.5,1.055,0.773,0.114,0.001,0.335,0.001,0.001,0.0,False
-472.887,-58.916,-105.19,-57.866,-71.014,-36.427,-21.086,-10.753,-12.846,5.817,-12.469,5.511,-3.098,939.129,248.518,118.671,324.211,86.332,39.343,206.092,75.044,38.042,91.623,30.943,26.257,61.27,6087.111,130169.362,3926.371,196883.986,10996.406,1252838.769,1.012,0.477,0.086,0.002,0.323,0.001,0.003,0.0,False
-453.471,-41.1,-96.871,-64.883,-63.89,-32.034,-32.853,-8.651,-18.248,-3.483,-15.337,-0.224,-12.982,1035.33,160.812,119.668,82.365,36.07,25.894,63.961,41.36,48.987,41.705,35.634,29.941,33.424,6166.959,101791.995,4236.562,9659.046,11632.638,137526.997,1.01,0.206,0.11,0.001,0.321,0.001,0.002,0.0,False
-512.276,-66.322,-108.385,-58.891,-74.694,-36.059,-15.748,-12.432,-12.45,8.132,-13.813,5.736,-1.307,331.162,282.01,186.027,263.279,172.834,42.195,147.096,97.046,34.584,83.417,51.037,23.566,46.848,6197.834,221835.38,3891.214,307763.237,10974.69,2759461.235,0.988,0.245,0.085,0.002,0.334,0.001,0.002,0.0,False
-549.547,-65.422,-104.553,-73.568,-68.879,-38.186,-28.34,-6.039,-15.927,0.373,-10.732,3.278,-7.168,279.898,143.68,111.689,69.781,54.835,44.488,43.222,28.867,23.595,31.682,42.78,43.796,43.287,6761.982,70529.083,4367.243,8306.227,12474.74,92085.471,1.005,0.139,0.134,0.001,0.371,0.001,0.001,0.0,False
-521.457,-66.209,-102.422,-50.062,-72.373,-36.817,-11.117,-15.449,-13.214,6.787,-16.56,1.854,-2.775,443.859,623.404,242.634,290.122,193.145,49.678,197.029,108.199,73.762,103.693,37.506,59.347,87.283,6205.906,293040.698,3797.487,409716.667,10724.541,4027542.658,0.975,0.121,0.082,0.003,0.338,0.001,0.002,0.0,False
-519.493,-57.793,-98.599,-66.431,-57.947,-30.48,-26.722,-3.953,-12.957,-1.566,-9.623,1.329,-10.854,1251.679,373.45,192.091,102.156,48.29,42.815,52.64,43.695,36.763,44.161,55.106,51.507,52.448,6636.245,233354.165,4321.968,41830.618,12267.821,381994.913,1.024,0.184,0.123,0.001,0.361,0.002,0.002,0.0,False
-520.334,-64.524,-108.516,-69.837,-67.859,-35.748,-28.564,-5.491,-13.479,0.73,-9.6,5.272,-9.511,119.908,158.603,124.921,98.77,43.107,27.948,25.998,27.667,27.717,30.159,39.739,36.396,38.208,6477.424,96149.309,4249.893,10879.986,12060.204,123080.602,0.983,0.127,0.115,0.001,0.346,0.001,0.001,0.0,False
-521.67,-76.803,-111.051,-53.965,-71.33,-38.209,-11.317,-7.393,-11.984,9.362,-7.238,7.267,-1.934,474.038,296.709,235.503,334.736,198.521,32.563,168.943,133.939,42.657,131.463,84.277,46.666,83.563,6272.484,326520.79,3820.169,383751.175,10884.235,3642390.655,0.957,0.131,0.073,0.003,0.335,0.002,0.003,0.0,False
-538.825,-61.94,-103.427,-64.69,-62.312,-36.141,-20.324,-6.208,-12.779,5.734,-5.357,5.881,-3.923,1478.163,150.685,184.433,117.435,66.888,53.542,62.93,59.088,39.375,34.684,50.166,27.14,50.557,6480.036,271676.53,4258.639,29761.555,12150.21,477545.477,0.992,0.169,0.101,0.002,0.338,0.003,0.001,0.0,False
-647.265,-113.286,-105.205,-73.453,-47.993,-24.348,-18.025,6.407,-2.147,12.017,2.606,14.443,-0.608,47.117,27.291,28.564,18.7,25.23,18.605,14.704,10.329,12.722,11.616,8.927,10.877,10.397,8333.142,40616.183,4307.091,8132.825,13442.492,24933.584,0.828,0.077,0.154,0.0,0.543,0.001,0.001,0.0,False
-648.586,-113.422,-104.05,-72.875,-47.849,-23.923,-18.469,6.277,-2.097,12.467,2.772,14.589,-0.87,30.294,39.765,40.349,27.183,29.614,18.247,15.166,9.948,12.98,10.72,11.604,9.847,11.189,8366.929,22491.188,4293.076,7456.614,13438.299,19538.412,0.825,0.052,0.156,0.0,0.544,0.001,0.001,0.0,False
-610.377,-118.077,-101.351,-39.737,-47.594,-24.117,3.644,0.566,-0.184,17.688,6.697,3.88,6.494,785.904,312.718,134.383,544.045,168.022,83.635,189.657,96.835,17.032,26.161,11.666,85.779,61.685,7154.073,1465678.194,3737.354,367641.348,11412.54,5057650.944,0.808,0.088,0.091,0.004,0.473,0.006,0.002,0.0,False
-628.326,-99.102,-87.92,-55.448,-35.441,-16.112,-4.689,10.171,2.973,14.91,4.583,10.37,0.099,242.687,115.144,47.969,177.081,68.647,38.212,55.964,35.139,17.547,19.083,11.174,32.662,24.356,8144.724,441008.288,4216.215,128923.299,13104.483,1566929.878,0.805,0.075,0.147,0.002,0.529,0.003,0.001,0.0,False
-648.821,-112.22,-103.555,-73.833,-48.138,-23.801,-17.775,5.82,-2.588,12.517,3.471,14.791,-0.453,52.204,48.864,50.904,35.206,35.618,22.713,15.711,12.13,12.856,11.358,9.568,9.611,11.035,8378.293,38290.981,4310.366,7207.046,13463.009,20561.436,0.835,0.083,0.154,0.001,0.548,0.001,0.001,0.0,False
-645.235,-110.859,-101.797,-71.148,-45.712,-22.973,-15.712,7.066,-1.587,12.162,3.412,14.751,-0.407,190.094,51.152,93.091,34.785,29.4,33.987,14.016,12.784,13.736,12.862,16.127,14.638,16.247,8332.106,185231.298,4291.303,13883.703,13398.562,195108.319,0.867,0.309,0.153,0.001,0.544,0.001,0.001,0.0,False
-646.58,-113.743,-104.957,-72.606,-48.112,-23.696,-17.122,5.32,-3.118,12.899,2.245,14.239,0.666,184.659,43.913,99.514,37.13,36.102,19.177,12.499,12.445,16.002,12.416,12.461,11.625,13.085,8299.343,174625.874,4279.211,9416.888,13364.667,133361.701,0.87,0.313,0.155,0.001,0.541,0.001,0.001,0.0,False
-586.873,-105.844,-99.207,-20.671,-39.956,-32.97,8.535,-1.742,-5.025,18.57,5.023,5.463,6.107,1894.842,184.491,374.333,1092.835,179.043,471.692,160.224,207.985,106.692,44.396,9.99,40.828,69.298,6713.464,2531054.691,3400.32,785509.323,9794.679,13094969.779,0.764,0.129,0.081,0.006,0.45,0.01,0.004,0.0,False
-617.454,-94.654,-84.248,-45.43,-32.255,-16.774,-0.37,9.188,2.137,14.768,4.408,9.817,0.263,1115.629,86.242,175.504,501.973,116.688,197.386,72.118,90.962,37.223,24.688,13.021,16.602,36.463,7947.333,1104742.702,4081.547,381747.762,12609.774,5554590.62,0.809,0.298,0.138,0.002,0.515,0.005,0.002,0.0,False
-648.215,-115.194,-103.943,-70.559,-49.344,-23.946,-17.312,4.673,-2.738,13.525,2.591,15.152,0.725,28.64,34.16,28.98,26.992,32.33,19.097,14.947,12.255,13.86,12.635,11.356,12.241,9.906,8324.625,24565.974,4260.562,9952.679,13409.595,23678.254,0.827,0.054,0.15,0.0,0.539,0.001,0.001,0.0,False
-646.859,-114.57,-105.107,-72.479,-48.879,-23.836,-17.309,6.193,-2.227,11.914,2.95,15.109,-0.699,173.784,23.128,59.685,21.912,33.649,18.803,14.632,10.326,17.789,10.327,10.561,11.361,9.083,8311.667,110303.385,4275.198,12311.862,13390.525,83210.603,0.865,0.307,0.156,0.0,0.542,0.001,0.001,0.0,False
-648.869,-114.943,-104.003,-71.036,-49.004,-24.384,-17.183,4.837,-2.68,13.929,2.365,15.371,0.133,31.177,20.873,25.018,16.242,28.433,16.036,15.73,10.625,10.324,12.096,10.61,10.572,9.635,8352.965,31743.216,4274.39,7145.624,13429.613,18812.278,0.828,0.068,0.155,0.0,0.542,0.001,0.001,0.0,False
-648.059,-114.278,-103.783,-71.233,-49.202,-24.863,-16.941,5.327,-3.011,13.274,2.163,14.402,0.192,42.489,28.384,30.359,31.084,23.439,18.923,16.902,11.991,11.816,17.13,12.232,11.617,10.138,8345.224,38852.115,4278.485,7757.495,13421.725,26299.305,0.832,0.065,0.153,0.0,0.542,0.001,0.001,0.0,False
-628.176,-118.886,-103.049,-50.039,-49.531,-25.995,-0.621,0.658,-0.745,18.892,2.337,10.885,4.321,358.319,184.184,102.571,290.886,109.136,64.019,193.707,98.139,19.899,46.593,15.542,23.827,52.213,7518.193,907140.199,3939.995,161253.389,12472.893,1340655.725,0.835,0.141,0.1,0.004,0.487,0.004,0.001,0.0,False
-624.229,-120.477,-104.724,-46.211,-55.463,-25.07,-1.013,-0.964,-3.922,22.328,-0.812,11.303,4.646,558.544,211.4,115.733,499.157,219.828,42.568,186.177,93.683,36.163,75.753,43.69,26.018,42.837,7358.277,1290258.734,3759.459,327452.075,11874.052,2978059.984,0.816,0.173,0.088,0.005,0.458,0.01,0.002,0.0,False
-643.917,-116.308,-107.974,-67.14,-49.018,-26.951,-15.232,6.237,-4.164,13.942,2.883,13.232,0.134,135.862,46.372,102.345,121.757,33.304,55.441,50.079,11.164,28.993,26.248,13.303,23.229,11.356,8099.146,340992.707,4231.888,22140.106,13248.652,198567.192,0.837,0.053,0.139,0.001,0.517,0.003,0.001,0.0,False
