mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_var,mfcc_2_var,mfcc_3_var,mfcc_4_var,mfcc_5_var,mfcc_6_var,mfcc_7_var,mfcc_8_var,mfcc_9_var,mfcc_10_var,mfcc_11_var,mfcc_12_var,mfcc_13_var,spec_centroid_mean,spec_centroid_var,spec_bandwidth_mean,spec_bandwidth_var,rolloff_mean,rolloff_var,flux_mean,flux_var,flatness_mean,flatness_var,zcr_mean,zcr_var,rms_mean,rms_var,is_insecta
-311.031,97.415,-91.996,-53.066,-23.289,0.489,-8.11,-7.988,-24.743,-6.926,6.144,-12.864,-3.64,67.673,28.287,32.186,59.184,32.454,47.176,36.515,24.965,45.263,52.218,22.158,31.855,39.755,2443.897,58753.708,2419.157,54641.09,3656.699,391056.139,0.985,0.061,0.003,0.0,0.102,0.0,0.029,0.0,False
-322.403,96.724,-88.056,-50.092,-24.546,1.148,-20.618,-7.375,-21.012,-1.512,2.2,-12.248,-11.614,53.177,25.039,20.105,25.882,44.697,31.787,22.886,23.508,32.688,26.017,16.142,20.526,27.329,2657.616,9715.486,2694.788,11540.229,4137.879,144869.253,0.954,0.048,0.005,0.0,0.11,0.0,0.013,0.0,False
-316.095,97.412,-90.114,-58.29,-22.822,2.078,-18.95,-9.874,-18.999,-8.446,4.199,-10.003,-9.332,44.856,29.365,31.842,41.27,33.423,38.424,25.311,21.976,37.14,35.824,16.965,27.301,31.808,2484.006,39767.922,2524.109,46903.788,3591.104,382210.358,0.972,0.043,0.003,0.0,0.103,0.0,0.022,0.0,False
-311.434,99.751,-93.421,-60.641,-23.961,1.966,-15.609,-9.928,-18.692,-11.251,4.694,-8.751,-8.023,76.272,33.324,25.119,59.63,38.686,58.218,40.103,24.567,38.322,60.354,22.637,46.847,39.632,2366.463,54273.772,2382.214,62052.531,3301.518,481911.26,0.995,0.066,0.003,0.0,0.101,0.0,0.029,0.0,False
-310.103,93.632,-96.987,-50.366,-25.125,-5.181,-14.593,-10.108,-25.301,-3.812,5.1,-15.759,-8.831,38.031,34.469,26.852,30.014,38.876,30.572,30.486,19.865,40.055,37.661,16.436,28.642,30.806,2571.417,24939.499,2487.603,20086.925,3991.613,101830.686,0.982,0.055,0.004,0.0,0.109,0.0,0.019,0.0,False
-336.793,86.147,-87.272,-55.404,-24.524,1.529,-10.754,-9.161,-22.651,-7.495,3.634,-7.719,-6.167,4478.998,607.513,488.381,73.365,47.718,40.081,52.764,20.516,77.611,50.042,17.503,29.69,42.003,2866.381,1306946.851,2713.371,643561.329,4835.313,8653394.998,1.038,0.414,0.015,0.001,0.12,0.004,0.026,0.0,False
-424.152,20.431,-0.407,30.624,-26.138,29.194,4.343,17.897,-8.43,-1.601,-2.978,3.46,7.177,2986.519,138.122,134.12,280.071,155.678,76.211,76.358,117.361,57.881,129.785,25.474,51.334,41.15,5883.521,298810.739,3619.835,80259.995,9464.357,550841.512,1.111,0.565,0.062,0.002,0.31,0.008,0.004,0.0,False
-395.198,31.213,-7.711,19.503,-36.146,25.654,-0.857,22.687,0.748,4.186,-5.279,-3.304,1.117,455.845,320.737,176.076,621.427,210.799,71.488,110.909,230.014,43.2,92.16,36.684,37.438,29.445,5530.041,438760.788,3557.955,51598.783,9100.689,110361.914,1.073,0.31,0.047,0.0,0.294,0.007,0.005,0.0,False
-415.286,8.618,-3.445,51.908,-20.113,31.061,-8.753,9.972,-1.881,11.006,-8.961,2.637,2.478,54.315,35.239,58.096,66.846,106.883,73.266,73.137,45.934,50.929,58.187,26.397,35.502,41.867,6079.18,27154.958,3283.955,25151.566,9174.221,44396.109,0.988,0.06,0.047,0.0,0.354,0.001,0.004,0.0,False
-411.035,15.008,-3.328,37.751,-27.721,36.93,2.412,15.794,-7.568,-1.026,-5.452,6.53,8.594,286.129,100.134,175.03,155.658,85.155,79.629,65.401,47.163,58.074,46.6,69.039,41.137,52.634,6025.108,134126.692,3388.503,87168.26,9169.479,225768.956,1.047,0.351,0.058,0.001,0.352,0.002,0.004,0.0,False
-391.431,33.187,-14.065,19.451,-42.854,23.357,13.122,27.655,-2.812,0.682,-6.884,0.35,7.368,332.987,215.438,169.199,378.314,252.265,70.432,101.134,113.948,89.299,108.271,36.097,67.995,42.09,5232.552,362120.463,3541.497,22101.121,8828.974,140754.54,1.099,0.195,0.036,0.0,0.25,0.006,0.005,0.0,False
-412.063,13.183,4.163,44.082,-34.484,41.925,-9.961,2.248,2.456,1.481,-2.878,4.044,-2.809,706.669,93.129,77.532,68.324,133.525,89.645,34.613,41.492,36.034,45.07,21.038,25.725,20.402,6290.737,71918.248,3136.812,145902.907,9021.715,619537.215,1.006,0.137,0.052,0.001,0.393,0.001,0.004,0.0,False
-363.294,38.492,-14.154,3.612,-62.248,45.503,7.96,16.116,9.61,-12.243,-8.55,6.568,6.662,689.4,428.491,112.441,462.319,215.743,58.143,59.365,91.683,129.316,66.765,61.28,56.811,62.693,5055.091,600102.485,3287.854,18472.597,8240.116,118840.127,1.158,0.32,0.021,0.0,0.242,0.006,0.01,0.0,False
-381.99,24.881,-3.835,23.944,-47.076,44.943,-2.304,8.698,7.895,-10.149,-3.171,4.19,0.354,588.212,262.793,229.608,418.573,193.537,48.363,79.454,121.05,68.989,68.201,52.301,48.64,64.638,5713.93,631135.397,3146.763,30084.944,8499.551,118681.002,1.069,0.214,0.032,0.0,0.325,0.011,0.008,0.0,False
-346.701,43.68,-24.163,5.252,-54.897,41.875,-2.69,11.434,11.143,-0.48,2.374,0.211,-8.041,1160.197,460.94,359.188,682.503,192.276,47.45,103.472,112.055,71.306,107.248,111.229,38.338,125.715,4966.181,794261.541,3229.845,43924.414,8198.283,286078.945,1.144,0.325,0.025,0.0,0.261,0.009,0.009,0.0,False
-523.793,40.823,7.568,18.718,-0.885,8.511,-3.555,-4.019,-1.903,-0.316,-0.534,-1.008,-1.578,20498.307,2212.869,405.586,305.689,185.852,116.915,81.651,78.357,55.917,27.823,50.059,66.754,38.361,5814.689,5234030.099,3879.957,272103.965,10105.931,10811660.553,0.733,1.004,0.155,0.017,0.345,0.034,0.006,0.0,False
-570.572,77.004,16.936,34.209,10.049,9.597,-10.37,3.726,-9.523,6.613,1.441,-5.223,-2.465,14964.213,3313.951,617.357,420.597,587.569,333.505,312.661,100.785,150.247,75.971,72.808,129.272,75.101,3780.673,5303367.907,3330.886,1310181.963,7060.903,20240113.263,1.427,1.942,0.038,0.003,0.174,0.021,0.005,0.0,False
-164.068,70.706,-57.181,11.547,-38.882,33.411,-26.16,2.602,-1.484,-20.22,-1.904,-6.224,12.013,670.205,182.758,220.3,79.252,223.845,73.331,145.022,71.763,120.382,86.69,89.24,105.851,89.512,4141.048,236947.497,2906.613,84386.933,7549.022,361102.777,1.26,1.244,0.007,0.0,0.234,0.004,0.113,0.015,False
-170.774,73.036,-51.132,15.515,-48.174,32.304,-26.201,3.298,-2.609,-18.941,0.446,-11.011,8.951,525.26,138.491,175.743,76.031,140.009,56.916,126.035,62.308,91.761,70.954,51.323,71.812,61.38,4449.324,268970.24,3019.774,67469.924,7904.303,269267.719,1.225,1.007,0.009,0.0,0.277,0.005,0.067,0.004,False
-209.846,38.1,-1.724,52.977,-13.85,31.282,26.604,-1.412,1.977,-2.765,-25.764,8.872,-19.944,6439.823,48.827,76.288,74.617,96.831,65.109,65.207,33.154,46.356,42.52,24.695,43.823,32.102,4999.755,63764.129,3421.139,48783.368,7915.735,585172.056,1.071,0.251,0.015,0.0,0.257,0.001,0.054,0.0,False
-172.166,39.96,-12.815,36.59,-25.663,27.932,33.537,5.234,-2.36,-11.4,-28.966,12.687,-13.049,141.753,78.118,92.595,140.171,87.349,71.796,75.275,77.694,48.115,64.507,47.545,55.626,51.973,4883.733,147199.931,3361.325,45472.004,7797.374,723173.922,1.05,0.117,0.015,0.0,0.248,0.003,0.067,0.0,False
-225.884,31.38,-5.018,51.294,-22.6,24.43,28.684,-0.791,-2.167,-7.54,-28.964,13.665,-16.5,8316.726,45.48,51.79,45.422,85.035,38.923,70.573,33.639,60.948,39.993,28.607,32.725,42.971,5295.388,46770.497,3237.131,71395.561,8045.377,769800.448,1.073,0.38,0.019,0.0,0.312,0.001,0.048,0.001,False
-420.386,120.42,-7.352,12.286,-30.02,5.536,26.911,16.839,-10.998,-11.407,16.426,9.954,0.863,1441.873,281.956,184.091,277.426,91.245,146.686,190.221,72.496,72.048,93.13,74.683,78.506,64.495,2678.104,401132.033,3028.249,213674.875,5731.18,2792632.502,1.247,1.346,0.009,0.001,0.109,0.001,0.008,0.0,False
-405.479,126.971,-13.123,2.49,-35.488,8.796,31.157,16.101,-11.822,-11.091,11.596,5.747,-1.531,622.552,186.474,232.246,435.303,116.771,63.462,224.327,115.024,50.448,136.832,67.373,57.704,78.085,2460.732,240703.485,2830.192,287540.335,4897.065,3650459.136,1.175,0.485,0.006,0.0,0.098,0.0,0.01,0.0,False
-409.776,120.719,-11.145,12.114,-31.047,9.06,25.454,10.912,-13.651,-7.392,11.799,5.596,-2.1,878.229,127.172,208.837,326.74,84.954,124.198,162.406,71.271,70.52,115.747,65.818,59.818,58.184,2679.953,183184.496,3013.506,165008.498,5570.887,2184649.738,1.173,0.665,0.008,0.0,0.106,0.0,0.007,0.0,False
-397.38,127.847,-16.486,-2.636,-37.154,7.31,29.981,18.242,-4.462,-6.527,7.269,-1.987,-1.338,575.518,185.094,159.602,364.748,71.727,85.235,105.807,106.919,125.321,108.748,96.928,108.515,69.868,2348.989,242947.357,2717.204,243724.357,4452.676,3279511.174,1.209,0.441,0.004,0.0,0.092,0.0,0.014,0.0,False
-426.239,115.768,-3.697,25.904,-25.629,1.444,15.917,13.726,-9.356,-3.341,16.981,4.615,-6.13,413.363,145.528,129.798,90.051,67.898,90.667,74.065,89.31,73.399,46.901,50.719,38.857,46.724,2971.575,136062.493,3276.353,64949.891,6562.4,642147.554,1.122,0.364,0.009,0.0,0.124,0.001,0.004,0.0,False
-399.003,125.513,-21.043,-4.674,-35.271,13.511,35.034,19.396,-10.877,-16.381,10.98,10.704,1.605,407.259,126.401,149.123,222.619,109.452,101.891,95.484,232.672,122.71,123.883,163.924,143.04,105.727,2340.368,163474.26,2642.35,165981.792,4400.21,2800756.464,1.226,0.411,0.003,0.0,0.095,0.0,0.014,0.0,False
-414.105,112.376,-10.403,21.383,-30.171,0.216,16.38,18.612,0.093,-8.423,11.688,6.108,-4.257,685.933,176.411,249.319,336.016,135.681,65.588,47.885,160.746,76.433,45.647,75.286,118.857,28.102,2934.66,211028.593,3131.969,136602.423,6235.024,1396057.293,1.107,0.292,0.008,0.0,0.123,0.001,0.007,0.0,False
-426.945,114.624,-5.632,22.833,-27.184,0.764,19.719,16.534,-10.808,-7.707,17.091,8.969,-2.231,428.708,154.135,152.052,144.101,63.923,75.527,117.648,71.284,69.189,61.491,52.852,48.633,51.748,2958.318,166798.686,3238.056,107276.671,6395.567,1051127.327,1.108,0.323,0.009,0.0,0.122,0.001,0.004,0.0,False
-392.619,136.534,-21.86,-12.162,-40.015,8.938,34.606,25.724,-9.87,-15.261,8.535,3.892,1.834,294.839,110.501,118.833,130.615,47.83,69.941,112.258,64.033,99.62,118.685,64.716,144.844,113.756,2095.635,82549.141,2485.176,140250.516,3650.01,2168624.794,1.229,0.37,0.002,0.0,0.084,0.0,0.015,0.0,False
-426.525,116.466,-2.244,28.034,-27.346,-3.348,17.547,13.66,-7.86,-3.524,13.697,3.242,-7.35,367.023,131.919,107.876,189.425,71.499,58.513,57.651,49.209,48.403,29.409,38.861,45.831,31.069,2943.749,121868.967,3256.903,63360.947,6470.697,676352.321,1.106,0.533,0.009,0.0,0.128,0.001,0.004,0.0,False
-410.924,121.377,-13.827,15.458,-28.865,4.675,29.994,13.567,-16.939,-8.43,17.617,6.332,-5.209,495.756,182.656,175.116,323.021,73.868,90.993,126.645,86.459,85.183,113.433,127.141,55.51,107.933,2670.978,195360.578,2932.656,174097.842,5474.191,2186828.451,1.157,0.32,0.006,0.0,0.111,0.001,0.007,0.0,False
-396.878,131.454,-17.018,-6.674,-36.889,6.122,24.352,24.991,-0.604,-7.163,8.807,-6.108,-3.631,449.488,153.223,140.156,293.323,65.855,68.641,118.984,69.554,86.627,100.632,111.378,108.069,108.61,2276.841,216587.497,2693.106,225076.823,4395.467,3567177.625,1.198,0.345,0.003,0.0,0.087,0.0,0.014,0.0,False
-421.259,120.506,-6.21,14.084,-29.619,5.38,26.019,16.67,-10.78,-10.494,16.733,9.939,0.3,856.682,184.866,192.377,255.759,88.161,142.997,187.277,69.417,73.809,92.072,68.571,76.307,64.453,2685.192,238749.133,3067.842,190792.18,5839.607,2212019.355,1.223,1.261,0.006,0.0,0.111,0.001,0.007,0.0,False
-275.248,4.853,-34.22,-17.452,-60.478,-0.172,-38.959,-26.879,-10.805,-12.512,-12.59,-7.271,-3.956,1343.308,132.125,151.794,145.209,205.388,48.501,174.612,93.05,46.971,141.099,168.241,57.494,89.175,5806.368,425700.327,3462.001,140108.809,9078.924,868047.984,1.133,1.867,0.046,0.002,0.323,0.005,0.024,0.0,False
-289.814,3.985,-31.628,-24.422,-50.926,0.082,-49.706,-17.494,-11.575,-20.529,-5.856,-11.652,-9.653,185.824,114.124,164.368,122.247,105.498,48.283,43.559,32.604,58.286,61.13,80.027,55.442,71.517,6046.261,423116.088,3687.592,76556.281,9645.966,566261.499,1.005,0.088,0.053,0.001,0.334,0.008,0.02,0.001,False
-280.816,16.267,-45.12,-26.644,-40.022,-17.721,-53.603,-11.125,-17.606,-21.302,-0.948,-5.623,-10.372,313.155,214.295,303.01,152.283,160.144,78.422,70.647,112.287,71.071,127.646,134.987,75.966,215.485,5219.908,768476.455,3757.95,121868.445,9252.895,1331199.185,1.045,0.097,0.038,0.001,0.247,0.007,0.024,0.0,False
-322.003,17.811,-38.799,-24.429,-28.921,-11.969,-48.622,-20.116,-16.76,-13.054,-9.4,-10.846,-4.205,3555.062,89.045,320.516,47.601,136.911,68.097,103.004,113.326,72.597,78.942,113.216,75.869,83.978,5375.321,746169.897,3959.089,135165.79,10008.486,1855186.13,1.008,0.136,0.056,0.002,0.254,0.006,0.021,0.001,False
-292.308,5.498,-32.973,-16.562,-58.045,-1.026,-36.988,-26.083,-10.156,-11.079,-12.212,-6.65,-3.194,7329.996,136.817,203.348,153.999,354.597,53.229,214.086,117.897,51.418,133.037,176.211,61.519,86.457,5743.546,521505.545,3489.787,161396.255,9106.729,1090194.771,1.091,1.913,0.049,0.003,0.316,0.007,0.023,0.0,False
-232.508,21.866,-32.463,-0.491,-35.987,-14.619,-44.054,-13.869,-17.809,-28.094,-6.538,-20.906,-2.14,1334.95,90.827,290.887,153.378,89.892,75.388,73.786,58.359,87.048,45.984,78.223,64.325,38.353,5458.927,317475.575,3646.958,100388.625,8684.205,580494.711,1.087,1.203,0.031,0.001,0.296,0.01,0.04,0.001,False
-238.666,16.929,-28.704,0.952,-44.071,-9.487,-40.48,-21.01,-17.988,-26.594,-9.473,-19.029,-6.467,351.261,158.57,187.296,214.418,126.393,51.09,145.348,63.697,74.961,63.84,134.76,64.133,56.835,5753.685,306128.922,3565.674,137112.94,8846.346,560855.257,1.043,0.141,0.037,0.0,0.345,0.005,0.032,0.001,False
-242.795,23.676,-30.32,-2.902,-40.663,-9.256,-43.193,-18.169,-17.363,-28.427,-7.462,-20.114,-7.254,290.462,163.111,182.157,131.896,82.502,50.888,117.979,46.655,61.393,72.453,91.865,45.311,50.669,5629.827,287673.717,3575.799,103386.506,8561.651,349376.994,1.003,0.094,0.031,0.0,0.34,0.007,0.034,0.001,False
-231.141,24.387,-35.957,-2.29,-39.042,-9.458,-39.573,-16.317,-16.413,-34.443,-7.1,-13.773,-11.221,242.273,78.975,154.43,112.962,79.302,49.34,85.496,53.293,81.853,50.625,76.227,52.586,44.889,5359.543,282589.805,3573.103,81651.216,8399.96,335699.816,1.017,0.104,0.026,0.0,0.285,0.009,0.037,0.001,False
-230.883,23.954,-35.026,-5.433,-37.939,-7.041,-40.195,-16.786,-17.561,-27.527,-9.097,-18.903,-8.659,172.028,95.164,129.251,110.274,82.543,40.518,81.428,39.615,61.965,78.354,79.178,55.507,55.655,5571.07,257401.08,3631.988,98423.996,8762.43,415351.776,1.004,0.152,0.041,0.0,0.337,0.004,0.032,0.001,False
-262.864,24.72,-33.358,0.996,-32.098,-14.329,-38.775,-14.961,-16.131,-27.002,-8.171,-18.915,-1.863,8418.96,159.961,301.601,141.227,107.892,72.155,171.951,83.294,91.465,76.977,88.018,66.737,39.459,5194.018,382888.909,3658.895,134484.865,8576.378,842800.805,1.014,1.692,0.035,0.002,0.264,0.01,0.039,0.002,False
-186.499,44.557,13.672,20.976,7.049,16.222,-5.641,10.109,1.063,7.288,-6.666,10.863,-3.585,311.506,29.307,101.0,23.574,50.85,21.68,37.544,39.401,23.432,24.846,30.509,25.881,16.386,6145.656,94588.815,4662.294,26046.315,12034.861,153953.13,0.976,0.211,0.096,0.001,0.318,0.002,0.027,0.0,False
-254.917,38.468,-39.189,24.67,16.456,48.46,-30.169,16.466,2.226,-36.351,34.035,-23.63,5.885,7358.47,144.537,184.712,81.51,98.145,86.695,61.869,57.314,42.876,100.633,64.37,34.643,57.35,5611.351,199633.664,3069.832,20622.998,7996.556,121636.467,1.084,0.148,0.009,0.001,0.381,0.005,0.048,0.001,False
-205.237,45.636,-37.565,24.813,11.308,47.556,-27.714,17.074,3.828,-35.185,32.566,-25.097,5.576,391.936,66.046,184.073,50.898,57.969,56.771,53.655,26.162,35.846,59.558,43.643,57.085,33.538,5578.516,184460.544,3102.444,6616.476,7971.595,20806.257,1.049,0.229,0.008,0.0,0.387,0.004,0.054,0.0,False
-206.04,43.889,-38.18,31.837,15.193,48.66,-26.224,15.756,3.934,-36.244,29.894,-24.249,2.187,251.941,49.87,146.389,46.812,60.919,88.94,50.576,70.07,83.302,46.052,56.617,51.132,41.074,5425.608,178427.584,3110.621,12517.211,7871.406,30327.599,1.06,0.139,0.008,0.0,0.363,0.004,0.055,0.0,False
-303.993,36.163,-33.949,25.093,14.397,44.258,-27.623,17.416,3.791,-36.859,30.792,-21.3,5.764,15404.993,210.024,152.973,108.682,88.901,132.775,95.117,47.492,42.539,122.503,98.743,50.368,58.629,5682.531,206521.328,3098.477,45970.672,8093.85,467765.628,1.001,0.214,0.016,0.003,0.387,0.005,0.038,0.001,False
-486.852,113.836,-63.002,38.388,-26.185,24.579,-8.421,17.124,-11.742,5.268,-7.381,9.249,-5.72,1338.024,127.101,74.56,62.907,104.188,44.421,48.635,29.054,57.503,77.603,74.927,51.168,31.735,3093.029,183904.173,2604.065,39054.932,5682.159,565320.816,1.193,1.397,0.008,0.001,0.168,0.001,0.002,0.0,False
-484.156,115.481,-63.901,37.959,-26.297,24.423,-7.793,17.192,-12.127,5.895,-7.295,9.32,-5.73,302.013,70.716,60.789,59.787,100.526,30.644,35.544,26.586,40.212,46.372,69.592,45.803,28.95,3027.277,75732.236,2572.632,17882.955,5564.896,172716.341,1.117,0.367,0.006,0.0,0.166,0.001,0.002,0.0,False
-349.156,62.956,-80.458,-27.792,-53.506,1.688,-35.812,2.516,-6.888,-24.562,8.511,-18.318,-1.616,385.548,54.476,98.313,44.879,60.15,38.839,43.288,29.007,30.994,32.328,38.29,36.602,31.736,4085.855,74303.268,3171.46,20973.589,7735.473,17021.557,1.104,1.58,0.011,0.0,0.239,0.001,0.009,0.0,False
-343.107,70.862,-78.847,-31.037,-55.052,0.0,-40.948,2.169,-7.049,-25.436,7.664,-21.068,-0.186,127.153,69.013,54.162,37.838,58.758,38.961,40.796,23.891,25.324,28.006,23.571,28.294,24.622,3971.282,95807.47,3196.261,14327.127,7728.734,9840.665,1.021,0.105,0.009,0.0,0.235,0.001,0.009,0.0,False
-339.039,67.036,-81.163,-29.057,-56.329,1.284,-39.335,3.853,-7.429,-25.608,6.836,-22.071,-1.058,122.154,109.438,56.822,54.453,60.649,50.854,41.37,41.604,43.385,56.934,43.454,29.14,31.078,4064.438,101300.542,3173.634,15189.623,7796.775,18582.758,1.03,0.105,0.009,0.0,0.24,0.001,0.01,0.0,False
-329.773,67.934,-81.821,-33.508,-61.222,-0.761,-37.483,-4.065,-10.282,-25.272,11.89,-18.637,2.834,183.016,202.049,64.965,178.475,98.11,47.976,35.348,43.881,58.353,33.999,128.731,67.877,52.986,3823.553,341940.191,3097.292,24176.528,7687.899,51690.573,1.022,0.105,0.007,0.0,0.212,0.005,0.015,0.0,False
-337.176,66.123,-81.798,-25.235,-55.064,-1.457,-40.524,1.986,-7.498,-25.529,8.634,-22.041,0.696,295.589,247.455,130.312,62.745,43.005,50.776,52.921,37.011,38.736,44.705,35.395,27.876,42.444,4091.241,153490.016,3128.315,28321.63,7716.504,83521.467,0.995,0.095,0.009,0.0,0.249,0.002,0.01,0.0,False
-334.845,66.993,-82.095,-27.84,-57.017,-0.725,-38.807,-0.529,-8.121,-25.97,6.561,-21.199,-2.679,83.17,62.085,71.186,40.321,48.984,41.257,35.039,40.271,38.749,37.543,47.217,40.025,38.735,3929.107,81471.603,3132.759,15230.843,7673.622,11109.636,1.026,0.079,0.009,0.0,0.218,0.001,0.011,0.0,False
-335.911,68.057,-81.599,-30.882,-57.627,-3.683,-39.274,-1.532,-6.605,-26.143,9.07,-21.153,2.13,194.533,120.55,77.148,120.29,86.312,47.864,32.748,40.9,41.416,29.538,59.851,71.58,39.29,3911.958,334631.305,3116.2,36058.895,7602.985,145513.783,1.016,0.069,0.009,0.0,0.235,0.005,0.013,0.0,False
-336.974,71.275,-84.534,-31.581,-54.823,-7.435,-39.423,-2.261,-7.725,-25.022,8.509,-18.82,-0.106,129.372,70.276,90.264,50.255,49.611,39.145,36.272,42.963,34.665,38.88,46.307,68.176,36.078,3637.045,144429.845,3062.489,37360.724,7518.071,224919.292,1.035,0.098,0.008,0.0,0.183,0.002,0.012,0.0,False
-338.833,67.406,-81.781,-24.533,-55.448,0.446,-36.554,-0.854,-9.147,-22.79,5.709,-20.058,-2.692,98.568,87.287,73.396,44.202,57.37,40.359,36.798,36.198,34.233,26.585,54.926,23.916,39.437,3965.822,65398.679,3146.401,11383.864,7705.97,11243.432,1.028,0.089,0.011,0.0,0.227,0.001,0.009,0.0,False
-333.752,74.624,-79.844,-35.331,-57.942,-4.165,-39.228,-2.801,-7.831,-26.173,11.389,-17.905,1.82,212.375,126.609,95.002,138.487,79.977,49.688,40.669,36.694,47.266,27.672,88.996,83.034,34.707,3630.113,350808.841,3071.866,50357.926,7499.7,257782.77,1.003,0.077,0.007,0.0,0.192,0.005,0.016,0.0,False
-339.132,69.204,-79.133,-25.102,-54.251,-3.683,-37.761,-0.29,-6.596,-23.794,4.503,-20.884,1.857,358.292,100.684,96.211,72.045,46.043,39.212,60.8,33.414,46.098,42.739,38.963,34.066,29.875,3939.907,120359.194,3132.62,31326.486,7640.425,157753.804,1.057,0.47,0.01,0.0,0.229,0.002,0.01,0.0,False
-304.336,138.243,-5.102,52.193,-36.159,42.236,-1.8,5.512,0.951,33.893,-22.954,27.027,7.242,742.591,727.877,51.991,224.846,271.323,76.064,70.974,89.538,114.561,374.588,584.027,429.322,126.783,2647.869,2251192.043,2665.68,328277.13,4661.142,5577526.985,1.046,0.132,0.0,0.0,0.095,0.009,0.064,0.0,False
-324.534,131.718,-3.682,47.673,-31.437,38.486,-1.263,5.57,1.251,31.45,-20.291,25.207,6.788,8180.602,1535.465,53.874,332.404,337.717,149.225,73.694,82.548,101.712,406.177,638.009,441.498,111.529,2819.756,3287639.553,2718.48,465318.525,4930.611,8567851.716,1.101,2.27,0.014,0.004,0.116,0.017,0.06,0.0,False
-326.687,131.415,-85.877,25.975,-30.164,23.9,-25.726,4.721,-20.688,8.453,-20.048,5.927,-9.763,4994.613,238.916,142.096,71.659,70.643,37.082,62.347,63.176,40.85,35.081,58.994,77.216,53.994,2748.444,296687.698,2326.17,56925.988,4975.09,757929.087,1.237,0.446,0.005,0.002,0.136,0.002,0.011,0.0,False
-307.316,135.058,-86.038,24.839,-30.654,22.99,-26.814,7.97,-25.353,10.192,-20.29,5.01,-9.957,42.156,45.553,40.729,47.194,45.763,34.583,48.175,35.812,20.272,45.105,65.64,78.696,34.354,2641.217,106045.003,2302.279,10797.839,4681.01,148855.586,1.122,0.092,0.001,0.0,0.128,0.001,0.012,0.0,False
-307.709,133.338,-87.835,27.748,-33.638,26.057,-28.094,8.988,-26.167,11.457,-24.041,8.673,-15.031,47.279,73.598,52.855,67.582,59.041,34.557,61.447,80.538,55.172,38.673,81.817,112.549,76.159,2764.72,185050.277,2359.466,14133.25,4880.341,250657.091,1.143,0.092,0.001,0.0,0.138,0.002,0.012,0.0,False
-308.999,140.072,-89.636,27.792,-32.063,26.601,-30.332,12.885,-29.443,12.555,-20.302,6.186,-11.015,38.921,58.524,70.354,59.152,38.112,31.511,24.606,22.379,22.564,25.472,28.02,34.397,28.851,2554.187,12152.126,2277.511,13475.309,4534.395,71897.713,1.124,0.07,0.001,0.0,0.118,0.0,0.011,0.0,False
-305.544,135.578,-82.68,27.391,-28.221,24.448,-25.083,10.036,-24.019,9.905,-18.639,7.367,-10.798,51.749,49.14,40.776,59.32,43.036,36.142,68.931,72.288,67.083,45.908,49.797,123.356,76.939,2658.272,123781.789,2341.884,10917.259,4746.905,194292.038,1.149,0.079,0.001,0.0,0.129,0.001,0.011,0.0,False
-304.28,131.303,-75.584,25.143,-25.528,23.939,-21.898,9.832,-20.68,9.668,-16.902,5.804,-8.781,70.129,60.678,33.938,76.501,54.48,39.184,43.806,60.651,44.371,27.155,55.672,84.823,52.524,2692.183,128798.676,2396.604,9131.756,4840.755,157755.793,1.138,0.086,0.001,0.0,0.128,0.001,0.011,0.0,False
-337.095,128.469,-77.191,21.718,-26.795,20.992,-23.807,6.41,-21.898,5.375,-17.144,2.396,-10.108,7533.823,328.948,131.156,75.469,74.253,44.172,78.741,92.42,84.564,41.142,45.074,74.697,82.428,2733.426,366111.895,2401.122,72900.43,4891.524,969797.515,1.136,0.442,0.006,0.002,0.133,0.003,0.01,0.0,False
-582.639,-21.278,-129.944,19.476,-13.985,-11.242,13.978,7.465,-20.491,5.533,13.706,-2.105,6.416,1275.015,809.149,122.582,258.351,129.238,106.952,91.575,76.008,302.365,215.399,54.595,200.148,183.893,3964.31,142496.7,1828.487,124259.17,5188.898,717367.443,1.138,1.075,0.005,0.0,0.227,0.0,0.007,0.0,False
-534.465,-36.094,-102.588,31.171,-8.329,-7.525,20.922,0.813,-19.053,12.355,4.946,-3.586,4.253,1667.303,1716.482,167.085,556.24,455.474,101.18,170.131,167.124,371.741,364.384,296.728,218.053,173.303,4178.875,282302.743,1756.855,111054.543,5332.418,545997.007,1.135,1.085,0.003,0.0,0.243,0.001,0.02,0.001,False
-562.378,-38.477,-97.682,34.532,-3.328,-15.068,24.816,-0.413,-24.082,18.73,2.051,-4.671,9.304,2228.896,2318.96,177.089,526.297,531.368,91.454,130.743,211.069,260.225,324.49,348.635,282.504,285.74,4209.008,347234.198,1669.27,49419.719,4965.655,252915.428,1.136,1.404,0.002,0.0,0.25,0.002,0.02,0.001,False
-584.235,-31.558,-120.697,32.962,-9.728,-16.964,21.319,3.684,-27.585,18.494,8.075,-7.52,12.585,1268.907,1208.474,64.053,398.105,324.638,57.967,64.517,128.111,317.364,346.201,156.437,227.808,218.634,4100.494,176849.496,1600.863,75674.24,4832.718,171866.388,1.187,1.347,0.002,0.0,0.245,0.001,0.011,0.0,False
